"doi";"open_data_manual_check";"restricted_manual_check";"has_restricted";"has_data_access";"data_access";"has_own_data";"has_data_reuse";"open_data_category_manual";"has_only_reuse"
"10.1038/s41586-023-06704-2";TRUE;FALSE;FALSE;TRUE;"yes|reuse_access|reuse_access|reuse_access";FALSE;TRUE;"disciplinary repository";FALSE
"10.1093/neuonc/noad198";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1038/s41587-023-01704-z";TRUE;FALSE;FALSE;TRUE;"yes|unsure|yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1038/s41467-023-36491-3";TRUE;FALSE;FALSE;TRUE;"unsure|not_persistent|unsure|reuse_access|reuse_access";FALSE;TRUE;"disciplinary repository";FALSE
"10.1038/s41467-023-38044-0";TRUE;FALSE;TRUE;TRUE;"restricted|yes|reuse_access|reuse_access|yes|reuse_access";TRUE;TRUE;"disciplinary repository";FALSE
"10.1038/s41467-023-40068-5";TRUE;FALSE;FALSE;TRUE;"yes|yes|reuse_access|reuse_access|yes";FALSE;TRUE;"general-purpose repository";FALSE
"10.1016/j.cell.2023.04.012";TRUE;FALSE;FALSE;TRUE;"yes|yes|yes";FALSE;TRUE;"disciplinary repository";FALSE
"10.1038/s41467-023-38383-y";TRUE;FALSE;FALSE;TRUE;"yes|yes|yes|reuse_access|reuse_access|reuse_access";FALSE;TRUE;"disciplinary and general-purpose repositories";FALSE
"10.1038/s41467-023-40213-0";TRUE;FALSE;FALSE;TRUE;"yes|yes";FALSE;FALSE;"disciplinary and general-purpose repositories";FALSE
"10.1038/s41588-023-01462-3";TRUE;FALSE;FALSE;TRUE;"yes|reuse_access|reuse_access|reuse_access";FALSE;TRUE;"disciplinary repository";FALSE
"10.1038/s41467-023-40220-1";TRUE;FALSE;FALSE;TRUE;"yes|reuse_access";FALSE;TRUE;"disciplinary repository";FALSE
"10.1038/s41467-023-39253-3";TRUE;FALSE;FALSE;TRUE;"yes|yes|reuse_access|reuse_access|reuse_access|reuse_access";FALSE;TRUE;"disciplinary and general-purpose repositories";FALSE
"10.1038/s41590-022-01386-w";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1038/s41591-023-02397-2";TRUE;FALSE;TRUE;TRUE;"restricted|yes|reuse_access";TRUE;TRUE;"disciplinary repository";FALSE
"10.1182/blood.2022017230";TRUE;FALSE;TRUE;TRUE;"yes|yes|restricted";TRUE;FALSE;"disciplinary repository";FALSE
"10.7717/peerj.15499";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.1038/s41592-023-01903-1";TRUE;FALSE;FALSE;TRUE;"yes|reuse_access|reuse_access";FALSE;TRUE;"disciplinary repository";FALSE
"10.1038/s41592-023-02005-8";TRUE;FALSE;FALSE;TRUE;"yes|reuse_access";FALSE;TRUE;"general-purpose repository";FALSE
"10.1038/s41588-023-01314-0";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.1038/s41598-023-39260-w";TRUE;FALSE;FALSE;TRUE;"yes|yes|reuse_access";FALSE;TRUE;"disciplinary repository";FALSE
"10.1038/s41467-023-39965-6";TRUE;FALSE;FALSE;TRUE;"yes|yes|yes|reuse_access|reuse_access";FALSE;TRUE;"disciplinary repository";FALSE
"10.1038/s41586-023-06311-1";TRUE;FALSE;FALSE;TRUE;"yes|reuse_access|reuse_access|reuse_access|reuse_access";FALSE;TRUE;"disciplinary repository";FALSE
"10.1038/s41588-023-01485-w";TRUE;FALSE;TRUE;TRUE;"yes|reuse_access|reuse_access|restricted|restricted";TRUE;TRUE;"general-purpose repository";FALSE
"10.1038/s41590-023-01620-z";TRUE;FALSE;TRUE;TRUE;"yes|restricted|reuse_access";TRUE;TRUE;"disciplinary repository";FALSE
"10.1038/s41467-023-44247-2";TRUE;FALSE;FALSE;TRUE;"yes|reuse_access|reuse_access";FALSE;TRUE;"disciplinary repository";FALSE
"10.1038/s41588-023-01409-8";TRUE;FALSE;FALSE;TRUE;"yes|reuse_access|reuse_access|reuse_access";FALSE;TRUE;"general-purpose repository";FALSE
"10.1038/s41588-022-01270-1";TRUE;FALSE;FALSE;TRUE;"yes|reuse_access|reuse_access|reuse_access";FALSE;TRUE;"general-purpose repository";FALSE
"10.1038/s42255-023-00753-7";TRUE;FALSE;FALSE;TRUE;"reuse_access|yes|reuse_access|reuse_access";FALSE;TRUE;"general-purpose repository";FALSE
"10.1016/j.immuni.2023.01.029";TRUE;FALSE;FALSE;TRUE;"yes|yes|reuse_access";FALSE;TRUE;"disciplinary and general-purpose repositories";FALSE
"10.3389/fnhum.2023.1277539";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.1099/mgen.0.000937";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1016/j.xcrm.2023.100992";TRUE;FALSE;FALSE;TRUE;"yes|not_persistent|unsure|reuse_access|reuse_access";FALSE;TRUE;"disciplinary and general-purpose repositories";FALSE
"10.3389/fcvm.2023.1136935";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.1186/s12943-023-01792-0";TRUE;FALSE;FALSE;TRUE;"yes|reuse_access|reuse_access";FALSE;TRUE;"disciplinary repository";FALSE
"10.1371/journal.pbio.3002410";TRUE;FALSE;FALSE;TRUE;"yes|reuse_access|reuse_access";FALSE;TRUE;"general-purpose repository";FALSE
"10.1038/s41593-022-01243-x";TRUE;FALSE;FALSE;TRUE;"yes|yes|yes";FALSE;FALSE;"disciplinary and general-purpose repositories";FALSE
"10.1016/j.neuron.2022.12.026";TRUE;FALSE;FALSE;TRUE;"yes|yes|reuse_access|reuse_access|reuse_access";FALSE;TRUE;"disciplinary repository";FALSE
"10.1038/s41467-023-38747-4";TRUE;FALSE;TRUE;TRUE;"reuse_access|reuse_access|restricted|reuse_access|yes|yes";TRUE;TRUE;"disciplinary repository";FALSE
"10.1172/jci169225";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1038/s43587-023-00513-y";TRUE;FALSE;FALSE;TRUE;"reuse_access|reuse_access|yes|reuse_access";FALSE;TRUE;"disciplinary repository";FALSE
"10.1038/s41467-022-35563-0";TRUE;FALSE;FALSE;TRUE;"reuse_access|reuse_access|yes";FALSE;TRUE;"general-purpose repository";FALSE
"10.1016/j.isci.2023.106198";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.7554/elife.86740.3";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.1007/s00259-023-06145-z";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.1007/s00401-023-02608-7";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1016/j.isci.2023.106323";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1016/j.isci.2023.106941";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.1162/jocn_a_02043";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.1186/s13073-022-01148-1";TRUE;FALSE;FALSE;TRUE;"yes|yes|yes|yes";FALSE;FALSE;"disciplinary and general-purpose repositories";FALSE
"10.1371/journal.pmed.1004175";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.1126/sciadv.ade2828";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1161/strokeaha.123.043897";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.1016/j.dib.2023.109662";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.1016/j.jid.2023.04.022";TRUE;FALSE;FALSE;TRUE;"yes|reuse_access";FALSE;TRUE;"general-purpose repository";FALSE
"10.1016/j.isci.2023.107225";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1016/j.jbc.2022.102865";TRUE;FALSE;FALSE;TRUE;"yes|yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1016/j.lanepe.2023.100770";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.1016/j.neuroimage.2023.120187";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.1016/j.neuroimage.2023.120326";TRUE;FALSE;FALSE;TRUE;"yes|yes";FALSE;TRUE;"general-purpose repository";FALSE
"10.1371/journal.pgen.1011004";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.3390/cancers15204907";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.15252/embj.2022112351";TRUE;FALSE;FALSE;TRUE;"yes|yes|yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1016/j.isci.2023.107405";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1038/s41392-023-01634-x";TRUE;FALSE;FALSE;TRUE;"yes|embargo";FALSE;FALSE;"disciplinary repository";FALSE
"10.1098/rsos.230215";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.1111/tpj.16601";TRUE;FALSE;FALSE;TRUE;"yes|yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1177/09567976221140828";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.1186/s12874-023-01991-9";TRUE;FALSE;FALSE;TRUE;"yes|not_persistent";FALSE;FALSE;"general-purpose repository";FALSE
"10.1186/s12910-022-00873-x";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.1371/journal.pone.0289203";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.3389/fimmu.2023.1320414";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.3758/s13428-023-02134-0";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.7554/elife.87860.3";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1016/j.jcmgh.2023.05.008";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.3390/cells12060959";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.1038/s41598-023-48892-x";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.1016/j.cell.2023.09.004";TRUE;FALSE;FALSE;TRUE;"yes|not_persistent";FALSE;FALSE;"general-purpose repository";FALSE
"10.1016/j.dib.2023.109018";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1016/j.isci.2023.106412";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.1038/s41467-023-42855-6";TRUE;FALSE;FALSE;TRUE;"yes|embargo";FALSE;FALSE;"general-purpose repository";FALSE
"10.1126/scitranslmed.abm7477";TRUE;FALSE;FALSE;TRUE;"yes|yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1038/s41467-023-36333-2";TRUE;FALSE;FALSE;TRUE;"yes|yes|yes";FALSE;FALSE;"disciplinary and general-purpose repositories";FALSE
"10.1093/cvr/cvad154";TRUE;FALSE;FALSE;TRUE;"yes|yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1080/22221751.2023.2259001";TRUE;FALSE;FALSE;TRUE;"yes|restricted";FALSE;TRUE;"disciplinary repository";FALSE
"10.1016/j.jlr.2023.100473";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1002/eji.202250162";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1096/fj.202301495r";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1002/eji.202250315";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1007/s43032-023-01365-y";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.1016/j.isci.2023.107085";TRUE;FALSE;FALSE;TRUE;"yes|yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1016/j.jhep.2023.04.037";TRUE;FALSE;FALSE;TRUE;"yes|reuse_access";FALSE;TRUE;"disciplinary repository";FALSE
"10.1021/acs.analchem.2c05141";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1021/acsnano.3c02847";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.1073/pnas.2207993120";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1016/j.isci.2023.105998";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.1038/s41467-023-36735-2";TRUE;FALSE;FALSE;TRUE;"yes|yes|reuse_access";FALSE;TRUE;"disciplinary repository";FALSE
"10.1038/s41591-023-02673-1";TRUE;FALSE;TRUE;TRUE;"restricted|yes|yes|reuse_access|reuse_access|reuse_access|reuse_access";TRUE;TRUE;"disciplinary repository";FALSE
"10.1093/ve/vead024";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1136/bmjopen-2022-069553";TRUE;FALSE;FALSE;TRUE;"yes|not_persistent";FALSE;FALSE;"general-purpose repository";FALSE
"10.1371/journal.pone.0278325";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.3389/fpsyg.2023.1123907";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.26508/lsa.202302309";TRUE;FALSE;FALSE;TRUE;"yes|yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1016/j.cell.2022.12.007";TRUE;FALSE;FALSE;TRUE;"yes|yes|reuse_access";FALSE;TRUE;"disciplinary and general-purpose repositories";FALSE
"10.1016/j.ebiom.2023.104657";TRUE;FALSE;FALSE;TRUE;"yes|yes|yes";FALSE;TRUE;"disciplinary repository";FALSE
"10.1016/j.xgen.2023.100281";TRUE;FALSE;TRUE;TRUE;"restricted|yes|yes";TRUE;FALSE;"disciplinary and general-purpose repositories";FALSE
"10.1038/s41375-023-01832-0";TRUE;FALSE;FALSE;TRUE;"yes|yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1038/s41467-023-39245-3";TRUE;FALSE;FALSE;TRUE;"yes|yes";FALSE;TRUE;"disciplinary repository";FALSE
"10.1038/s41467-023-41954-8";TRUE;FALSE;TRUE;TRUE;"yes|yes|restricted|yes";TRUE;FALSE;"disciplinary repository";FALSE
"10.1038/s41551-023-01067-5";TRUE;FALSE;FALSE;TRUE;"yes|yes|yes";FALSE;FALSE;"disciplinary and general-purpose repositories";FALSE
"10.1038/s41586-022-05682-1";TRUE;FALSE;FALSE;TRUE;"yes|yes";FALSE;FALSE;"disciplinary and general-purpose repositories";FALSE
"10.1038/s41598-023-27792-0";TRUE;FALSE;FALSE;TRUE;"yes|restricted";FALSE;TRUE;"disciplinary repository";FALSE
"10.1055/a-2198-0545";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.1172/jci.insight.162468";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.3389/fpubh.2023.1284460";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.1038/s41467-023-41876-5";TRUE;FALSE;FALSE;TRUE;"reuse_access|yes|reuse_access|reuse_access|reuse_access";FALSE;TRUE;"general-purpose repository";FALSE
"10.1083/jcb.202204001";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.1093/braincomms/fcad105";TRUE;FALSE;FALSE;TRUE;"restricted|yes";FALSE;TRUE;"disciplinary repository";FALSE
"10.1136/gutjnl-2023-330365";TRUE;FALSE;FALSE;TRUE;"yes|yes";FALSE;FALSE;"disciplinary and general-purpose repositories";FALSE
"10.1186/s12916-023-02977-6";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.1016/j.neo.2023.100934";TRUE;FALSE;FALSE;TRUE;"yes|yes|yes";FALSE;TRUE;"disciplinary repository";FALSE
"10.3390/toxins15110643";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.7554/elife.88289.3";TRUE;FALSE;FALSE;TRUE;"not_persistent|yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1042/cs20220819";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.1371/journal.pone.0292214";TRUE;FALSE;FALSE;TRUE;"yes|reuse_access";FALSE;TRUE;"general-purpose repository";FALSE
"10.1523/eneuro.0215-22.2023";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1016/j.xhgg.2022.100166";TRUE;FALSE;FALSE;TRUE;"restricted|yes|yes|not_persistent|reuse_access";FALSE;TRUE;"general-purpose repository";FALSE
"10.1038/s41467-023-42188-4";TRUE;FALSE;TRUE;TRUE;"yes|restricted";TRUE;FALSE;"disciplinary repository";FALSE
"10.1111/wrr.13127";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.3389/fcvm.2023.1193209";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.1016/j.jid.2023.10.034";TRUE;FALSE;FALSE;TRUE;"yes|yes|yes|restricted";FALSE;TRUE;"general-purpose repository";FALSE
"10.1016/j.molcel.2023.01.023";TRUE;FALSE;FALSE;TRUE;"yes|reuse_access";FALSE;TRUE;"disciplinary repository";FALSE
"10.1093/jleuko/qiad137";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1038/s41467-023-40584-4";TRUE;FALSE;TRUE;TRUE;"restricted|yes|yes|yes";TRUE;TRUE;"disciplinary repository";FALSE
"10.1038/s41598-023-38027-7";TRUE;FALSE;FALSE;TRUE;"yes|yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1126/sciadv.adi2095";TRUE;FALSE;FALSE;TRUE;"yes|yes|yes|reuse_access";FALSE;TRUE;"disciplinary repository";FALSE
"10.1371/journal.pone.0293905";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.3389/fnrgo.2023.1233722";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.1038/s41598-023-40007-w";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.1126/sciadv.adg4479";TRUE;FALSE;FALSE;TRUE;"yes|yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.3390/pathogens12091100";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.7554/elife.88289";TRUE;FALSE;FALSE;TRUE;"not_persistent|not_persistent|yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1186/s12909-023-04568-8";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.3390/e25050813";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.1016/j.neuron.2023.06.018";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.1016/j.stem.2023.04.001";TRUE;FALSE;TRUE;TRUE;"restricted|restricted|yes|yes";TRUE;TRUE;"general-purpose repository";FALSE
"10.1038/s42003-023-05429-2";TRUE;FALSE;FALSE;TRUE;"yes|yes";FALSE;FALSE;"disciplinary and general-purpose repositories";FALSE
"10.1111/cge.14241";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.3390/v15091891";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1093/cvr/cvac121";TRUE;FALSE;FALSE;TRUE;"yes|yes";FALSE;FALSE;"disciplinary and general-purpose repositories";FALSE
"10.1038/s41586-023-05844-9";TRUE;FALSE;TRUE;TRUE;"yes|restricted";TRUE;FALSE;"disciplinary repository";FALSE
"10.1016/j.xpro.2022.101957";TRUE;FALSE;FALSE;TRUE;"yes|reuse_access";FALSE;TRUE;"disciplinary repository";FALSE
"10.1038/s41596-022-00795-3";TRUE;FALSE;FALSE;TRUE;"yes|restricted";FALSE;TRUE;"disciplinary repository";FALSE
"10.1038/s41588-023-01408-9";TRUE;FALSE;TRUE;TRUE;"yes|restricted|reuse_access|reuse_access|reuse_access|reuse_access";TRUE;TRUE;"general-purpose repository";FALSE
"10.1038/s41467-023-39352-1";TRUE;FALSE;FALSE;TRUE;"yes|yes|reuse_access|yes";FALSE;TRUE;"disciplinary and general-purpose repositories";FALSE
"10.1038/s41467-023-39570-7";TRUE;FALSE;TRUE;TRUE;"yes|restricted|reuse_access|reuse_access|reuse_access|reuse_access";TRUE;TRUE;"disciplinary repository";FALSE
"10.1038/s41598-023-47532-8";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.1021/acs.jmedchem.3c00851";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.3390/ijms242015117";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
"10.1371/journal.ppat.1011657";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1038/s42003-023-05553-z";TRUE;FALSE;FALSE;TRUE;"not_persistent|restricted|yes";FALSE;TRUE;"general-purpose repository";FALSE
"10.3390/jcm12134359";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1128/msphere.00488-22";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1038/s41467-023-41074-3";TRUE;FALSE;FALSE;TRUE;"yes|yes|yes|yes";FALSE;TRUE;"disciplinary repository";FALSE
"10.1186/s13073-023-01206-2";TRUE;FALSE;FALSE;TRUE;"yes|yes|yes";FALSE;FALSE;"disciplinary repository";FALSE
"10.1186/s12913-023-09726-8";TRUE;FALSE;FALSE;TRUE;"yes";FALSE;FALSE;"general-purpose repository";FALSE
